attendance_pct,study_hours_wk,quiz_avg,assign_avg,midterm,lms_logins_wk,forum_posts,passed
79,5,38,72,82,24,14,0
85,9,38,47,36,11,17,0
46,21,92,78,49,16,2,0
62,11,51,58,62,5,0,0
83,5,45,64,72,6,0,1
71,27,61,72,79,27,6,0
50,2,95,57,27,5,9,0
61,24,43,91,93,20,11,1
61,31,67,57,59,27,7,0
82,33,37,70,75,3,16,1
64,30,50,91,51,20,13,1
61,28,85,35,61,8,16,1
67,31,75,37,40,4,5,0
68,11,72,48,49,9,19,0
52,23,75,68,57,14,16,0
57,2,77,85,86,7,19,0
41,27,99,63,41,22,7,0
68,2,60,82,67,3,12,0
60,21,62,50,54,25,15,0
54,5,73,91,65,4,11,0
91,21,37,44,28,6,16,0
66,29,31,53,90,5,17,0
89,20,46,70,84,12,7,0
70,20,81,38,33,18,17,0
54,25,74,67,55,9,10,0
90,2,66,62,93,14,12,0
62,32,71,43,48,2,11,1
63,26,73,40,48,17,14,0
83,6,67,83,69,13,2,0
52,3,35,56,61,2,2,0
61,33,97,82,82,10,5,1
82,1,80,55,47,9,2,1
76,5,64,67,59,28,8,1
72,13,87,90,87,16,10,0
95,19,86,63,30,12,7,0
42,12,35,87,30,24,3,0
93,25,42,74,54,1,19,0
58,12,88,52,25,27,14,0
62,30,59,81,87,12,4,1
68,5,31,47,32,18,6,0
69,34,87,61,52,4,7,1
78,22,65,96,57,15,6,0
83,13,74,79,77,9,7,1
86,3,38,37,62,11,3,0
64,20,94,56,76,19,0,1
76,31,79,61,35,12,4,0
86,5,61,89,26,20,10,0
47,24,72,67,77,15,3,0
81,33,83,36,92,21,1,0
97,8,76,80,31,20,16,1
55,24,43,67,91,25,11,0
47,20,77,92,33,0,1,0
40,16,84,41,87,21,8,0
83,12,58,49,35,8,5,0
44,13,76,60,61,15,5,0
42,25,92,45,38,18,17,0
40,32,48,72,43,14,2,0
43,24,38,61,32,17,14,0
79,9,66,41,31,21,6,0
74,23,81,35,83,11,12,0
71,13,86,55,87,13,9,1
81,32,57,64,31,2,3,0
73,15,65,42,79,3,15,1
82,5,93,37,27,5,8,0
64,22,47,89,91,15,9,1
49,16,64,49,42,27,18,0
60,10,97,70,69,12,16,0
85,24,68,40,60,11,0,0
78,18,37,76,40,21,12,0
66,18,44,84,53,11,3,0
66,7,36,52,83,1,14,0
41,4,46,84,42,28,9,0
80,26,93,64,73,12,19,0
87,5,41,73,70,2,8,0
52,16,85,46,53,12,7,0
48,26,75,93,94,24,19,1
91,18,76,78,74,1,5,1
75,29,45,38,79,18,9,0
61,23,98,70,51,8,19,0
81,14,31,82,31,19,16,0
65,15,83,48,65,0,4,0
97,33,56,83,35,26,13,0
93,25,60,43,29,12,16,0
51,21,70,55,90,1,10,0
56,17,65,50,80,14,3,0
53,23,76,50,36,18,16,0
53,17,72,62,66,24,1,0
96,14,94,85,99,24,0,1
73,29,79,90,34,15,17,1
92,20,30,91,52,10,6,0
96,30,86,86,31,14,5,1
59,19,45,80,38,5,5,0
50,13,57,72,93,13,13,0
55,18,51,82,85,26,11,0
90,23,70,75,75,5,13,0
70,33,48,93,66,18,13,1
94,18,79,61,32,4,11,1
45,9,88,66,74,10,8,0
95,33,98,90,25,3,8,0
58,32,63,44,93,25,1,1
76,17,68,74,35,25,17,0
97,19,36,51,72,27,4,0
43,27,81,92,34,8,11,0
86,6,89,40,39,8,13,0
43,34,81,73,71,16,12,0
59,20,53,52,49,7,2,0
49,25,55,76,30,14,14,0
63,4,39,38,35,8,14,0
93,10,46,54,41,4,2,0
74,10,31,62,39,3,19,0
65,24,56,74,40,25,18,0
76,21,77,99,80,19,14,0
77,11,38,78,90,17,18,1
60,27,52,57,60,8,7,0
93,16,56,91,62,20,12,0
79,26,72,81,99,26,9,1
78,30,36,47,27,2,1,0
60,16,92,50,42,21,10,0
49,7,73,89,78,8,18,1
77,16,68,99,41,8,8,0
85,16,69,50,37,27,8,0
43,12,36,71,87,28,5,0
99,21,99,86,38,20,9,0
96,17,54,44,83,23,7,0
84,32,88,72,60,3,14,1
59,6,42,78,42,20,5,0
56,24,91,88,29,6,6,0
94,27,37,85,38,6,19,0
46,20,74,86,49,28,16,0
43,25,47,93,68,22,3,0
68,2,89,47,63,7,7,0
53,9,89,75,36,26,12,0
42,28,31,46,85,20,13,0
63,3,95,84,86,0,17,1
76,20,43,91,77,26,16,0
55,6,77,84,77,8,17,1
97,33,85,91,52,24,13,1
94,1,41,88,59,22,10,0
91,6,84,42,89,11,9,0
43,34,57,97,27,5,12,0
95,15,33,43,67,12,19,0
63,26,65,94,74,28,15,0
73,14,79,97,95,4,13,0
69,7,32,37,33,20,2,0
57,31,30,47,60,18,17,0
58,24,46,43,47,25,5,0
70,31,91,86,98,0,19,1
99,29,77,96,74,21,2,1
99,32,91,42,79,23,18,0
58,17,98,79,36,29,2,0
88,14,48,87,56,17,11,1
85,24,63,97,48,7,7,1
58,27,78,91,91,23,4,1
61,25,76,88,51,25,16,0
63,32,79,53,85,7,9,0
84,18,55,80,43,25,16,0
51,18,85,44,97,14,8,0
69,26,43,52,75,18,12,0
97,9,54,46,88,9,9,0
77,8,33,83,26,23,7,0
92,20,61,57,60,15,6,0
70,22,94,96,35,10,1,1
75,19,90,45,92,11,1,1
58,30,49,90,92,15,3,0
87,28,39,89,88,15,8,0
84,11,63,59,25,27,13,0
75,31,90,43,50,29,10,0
69,30,56,46,35,19,6,0
94,23,69,45,26,2,18,0
88,19,94,72,64,26,3,1
94,12,62,62,28,8,1,0
72,15,97,42,61,7,18,0
57,31,38,81,85,9,17,0
91,15,45,70,29,28,6,1
88,29,34,84,39,12,10,0
98,26,52,43,91,17,9,0
67,2,72,94,50,12,10,0
98,20,86,87,30,12,8,1
86,15,80,51,68,14,2,1
50,4,42,87,82,12,4,0
96,22,53,62,70,29,0,0
99,23,40,97,66,15,0,1
93,26,81,49,72,7,19,0
84,11,46,53,51,26,4,0
72,28,66,81,44,26,18,1
56,2,42,82,94,18,5,0
45,8,91,54,59,9,2,0
43,29,37,71,72,11,12,0
59,11,85,36,91,13,16,1
87,18,99,98,92,5,2,1
86,14,73,70,76,20,2,0
66,10,89,39,92,23,12,0
54,9,70,98,28,8,1,0
45,11,50,41,63,26,2,0
86,12,71,56,45,6,19,0
53,3,58,80,90,5,15,0
99,14,94,74,40,21,11,0
50,28,46,95,31,0,8,0
78,11,59,80,33,20,15,1
48,25,55,62,41,13,3,0
65,21,82,69,36,23,19,0
55,10,48,35,81,5,17,0
44,15,82,63,69,11,0,0
96,19,46,43,35,16,6,0
91,22,75,43,37,4,19,1
49,21,82,56,55,28,11,0
89,32,93,97,50,10,7,1
42,23,74,92,87,27,7,0
52,13,78,89,55,4,8,0
82,5,48,47,46,11,13,0
88,4,94,53,30,2,19,0
69,28,66,67,44,23,4,0
93,14,99,99,34,8,19,1
84,8,55,94,59,5,1,0
45,9,31,46,50,21,9,0
56,21,88,77,95,1,8,0
98,18,34,51,61,25,6,0
84,33,66,63,32,1,17,1
90,8,60,89,29,21,11,0
92,17,77,41,68,11,10,0
58,31,35,78,91,7,9,0
81,34,44,39,96,1,12,1
74,6,44,94,73,8,8,1
85,22,90,40,60,28,15,0
65,14,45,41,50,15,16,0
90,3,49,80,69,27,4,0
44,12,73,91,85,29,5,0
68,12,71,88,68,24,9,0
76,2,75,80,28,14,10,0
59,2,63,44,82,13,1,0
88,15,93,38,50,19,6,0
60,23,58,59,53,3,13,0
49,29,32,95,33,3,3,0
44,17,38,72,60,10,4,0
75,32,54,66,28,20,18,0
45,7,71,57,83,23,19,0
65,30,75,71,61,17,9,1
43,28,88,37,37,26,5,0
78,14,50,47,44,4,1,0
78,30,51,68,41,29,2,0
89,17,58,99,75,1,14,1
74,32,92,42,79,14,9,0
40,6,90,43,57,10,16,0
63,24,93,62,45,26,6,0
96,6,98,52,46,23,1,0
75,27,69,76,49,16,6,0
45,18,30,75,91,15,14,0
80,24,94,67,36,14,2,0
93,24,91,88,39,22,4,1
85,34,83,70,26,2,7,0
99,15,89,90,28,19,3,0
83,11,75,51,69,29,17,1
99,22,34,44,37,14,18,0
96,24,51,78,79,23,7,0
70,1,82,36,56,18,5,0
59,18,99,48,46,27,4,0
63,12,61,75,79,28,4,1
64,28,40,36,41,12,16,0
75,7,39,53,94,15,5,0
60,23,68,35,75,22,12,0
69,21,60,36,32,11,8,0
63,34,41,61,85,16,11,0
83,11,67,36,34,15,9,0
81,22,96,85,43,8,0,0
69,29,95,44,38,28,10,0
61,28,81,53,91,5,5,1
67,18,34,47,79,18,2,0
46,14,40,82,85,22,5,0
74,18,54,90,80,12,8,1
94,28,64,90,87,20,7,1
67,24,64,84,35,23,14,0
53,8,51,79,71,7,5,1
95,8,66,93,30,11,10,0
49,4,84,73,58,8,9,0
55,27,93,55,89,21,10,0
55,5,49,89,88,3,3,0
93,33,33,91,90,12,12,1
70,34,47,75,55,1,7,0
81,30,80,83,86,2,19,1
64,8,97,78,78,4,14,1
52,26,49,69,32,23,6,0
45,34,38,39,66,27,0,0
83,7,55,85,65,25,8,0
48,28,54,91,83,17,7,0
84,28,97,92,64,20,1,1
75,14,70,70,46,13,13,0
95,4,88,44,48,24,11,1
82,18,74,84,62,1,16,0
59,25,70,71,26,14,18,0
57,7,67,54,65,7,5,1
97,28,48,47,43,15,4,0
82,5,43,53,26,2,5,0
96,3,50,90,86,23,2,0
60,31,44,79,40,19,15,0
43,20,32,94,46,19,17,1
89,19,66,91,38,27,13,1
72,11,75,88,80,22,14,1
66,3,45,71,89,4,3,0
46,23,43,71,69,3,10,0
45,7,38,48,78,22,4,0
54,23,36,78,90,11,8,1
57,7,43,76,70,18,4,0
71,34,35,35,57,14,6,0
95,19,44,57,74,24,17,0
50,9,81,98,46,29,17,0
59,18,63,62,64,12,19,0
63,25,30,38,63,4,1,0
54,14,98,75,65,11,12,0
87,25,49,94,99,18,12,0
46,19,36,52,92,1,16,0
60,15,36,97,31,6,16,0
81,16,79,95,95,27,5,0
65,27,31,83,28,22,13,0
83,10,76,81,83,27,13,1
95,4,43,73,50,28,11,0
53,19,60,40,55,4,4,0
96,28,79,87,97,19,4,1
76,21,90,59,93,28,3,1
97,14,70,99,76,10,12,0
60,33,43,39,96,17,3,1
57,10,34,99,45,17,17,0
44,19,34,42,40,6,15,0
42,30,93,73,75,9,17,1
62,22,58,77,40,22,1,0
65,3,34,39,42,19,3,0
76,18,65,38,71,13,19,1
63,11,48,35,80,19,16,0
88,2,93,90,52,19,19,0
58,12,51,79,80,10,5,0
90,6,63,99,61,1,17,0
64,29,85,37,40,12,19,0
60,30,46,56,89,12,6,0
51,2,85,90,84,8,12,0
96,9,46,52,85,16,8,1
80,2,47,59,35,14,1,0
72,29,74,82,99,23,7,1
89,33,85,65,90,21,13,1
92,10,79,64,56,28,17,1
43,34,87,44,43,25,0,0
81,8,47,93,80,22,8,0
96,33,36,85,29,27,8,0
46,6,39,43,27,20,1,0
61,19,98,88,52,21,15,1
94,32,32,96,96,21,3,1
72,27,73,43,53,28,12,1
56,1,99,43,83,15,16,0
63,33,43,58,49,24,10,0
73,32,33,73,46,9,1,0
67,5,47,42,95,28,3,0
97,17,81,59,47,19,11,1
82,8,67,44,94,27,1,0
80,34,49,58,64,26,0,1
78,9,73,93,38,11,5,0
61,23,80,65,53,28,15,0
88,7,48,45,40,4,1,0
56,15,97,40,34,19,13,0
73,20,95,66,71,16,19,0
45,25,42,73,28,9,11,0
85,3,91,82,36,5,18,1
45,24,90,47,66,20,2,0
73,34,59,93,28,19,18,0
40,22,59,90,30,5,10,0
49,11,80,75,38,11,3,0
60,8,77,90,59,20,16,0
44,8,62,69,71,18,16,0
41,27,48,72,82,1,6,0
61,28,86,68,89,12,4,0
87,34,48,45,43,21,18,0
96,32,70,61,81,19,18,1
41,15,71,82,89,10,8,0
49,17,81,58,37,14,16,1
73,33,33,52,32,12,8,0
55,16,33,61,42,25,13,0
87,29,34,88,59,2,4,0
90,9,70,89,50,13,1,1
78,33,90,55,62,7,14,1
61,29,84,93,90,27,15,0
51,13,42,68,50,8,18,0
63,21,43,92,81,14,0,0
86,21,89,82,49,22,11,0
79,5,54,88,54,17,18,0
77,10,73,52,31,7,19,0
99,6,39,37,51,10,14,0
98,13,79,58,35,28,4,1
49,1,73,35,32,28,0,0
74,20,43,40,35,26,10,0
90,8,44,53,54,4,8,0
88,10,45,77,39,14,6,0
71,9,31,42,80,14,1,0
46,3,59,86,59,26,16,0
60,11,59,81,63,25,15,0
59,12,60,62,48,6,15,0
65,10,49,80,32,20,13,0
43,25,78,38,67,17,1,0
85,25,64,42,66,27,18,0
91,11,52,95,65,11,2,0
61,26,90,51,71,11,7,0
54,14,84,68,50,3,18,0
95,1,96,54,76,28,15,1
79,4,37,68,46,10,3,0
60,30,69,77,29,20,7,0
54,12,88,44,39,5,0,0
61,13,61,64,60,20,3,0
91,31,36,59,87,9,6,0
67,23,31,91,73,26,0,0
53,4,35,97,79,14,17,0
66,16,65,81,96,0,3,1
80,7,61,37,84,16,19,0
79,22,74,80,81,2,13,1
97,29,71,70,53,24,7,1
67,11,82,60,43,10,17,0
65,33,38,44,97,17,6,0
88,29,78,68,34,9,2,0
41,12,31,42,34,20,13,0
64,7,96,89,81,8,11,1
95,26,40,44,78,6,14,0
42,9,79,91,80,10,7,1
47,34,64,79,92,7,4,0
83,13,44,84,93,1,16,1
72,25,60,98,79,4,9,0
81,24,91,36,93,8,10,1
91,17,57,79,96,0,15,1
74,2,54,96,25,16,15,0
45,13,54,48,36,9,3,0
78,31,30,49,59,7,4,1
91,29,88,48,98,17,9,1
62,28,98,65,57,24,13,0
64,27,71,63,49,9,8,0
98,15,63,61,40,8,17,0
89,31,95,43,32,3,19,0
82,15,47,54,59,1,5,0
58,33,34,92,70,18,10,1
44,20,49,83,35,9,16,0
90,12,95,91,85,16,8,1
50,9,91,50,68,2,2,0
95,23,61,42,35,20,15,0
51,8,87,53,35,18,19,0
49,32,79,70,46,18,3,0
47,14,67,94,86,25,14,0
63,27,84,70,72,21,1,0
99,25,57,45,87,18,19,0
67,13,51,85,75,18,16,0
80,21,72,89,69,14,18,1
75,31,65,88,57,24,19,0
76,5,81,51,84,17,15,0
60,13,65,96,26,16,18,1
47,28,57,76,37,9,16,0
94,25,87,58,90,23,3,1
48,7,65,51,81,28,17,0
86,32,99,82,67,13,3,1
54,3,38,41,69,18,2,0
87,22,50,48,55,22,17,0
85,8,93,45,34,17,19,0
79,17,90,46,47,10,4,0
57,27,69,39,53,10,8,0
81,33,85,39,55,11,14,0
99,17,33,54,98,7,8,0
59,12,60,88,42,15,13,1
45,27,56,89,35,24,1,0
51,8,87,92,71,23,17,0
41,23,54,64,27,7,12,0
46,29,98,58,26,23,15,1
55,20,99,37,78,13,5,0
42,16,34,82,96,22,15,0
84,17,37,56,55,17,3,0
42,16,38,48,32,23,9,0
66,19,44,82,67,20,18,0
89,8,36,63,72,21,10,0
82,29,44,84,26,3,4,0
79,26,66,44,46,16,17,0
77,31,68,61,29,12,2,0
72,12,35,62,31,4,7,0
67,17,86,43,44,2,10,0
40,15,48,60,26,8,18,0
94,9,92,42,56,19,2,0
47,12,60,36,27,25,11,0
76,32,39,91,65,17,14,1
71,25,96,86,66,19,15,0
99,18,91,92,69,18,4,1
87,15,32,37,95,18,18,0
82,32,47,42,41,20,5,0
76,6,54,93,71,15,11,0
43,34,49,36,93,0,18,0
69,5,87,96,48,4,8,1
45,18,79,83,95,23,17,1
85,16,39,54,58,14,2,0
93,8,50,63,74,25,13,0
58,25,58,51,66,11,4,0
71,32,39,56,57,24,4,0
48,26,42,40,51,27,3,0
51,22,76,96,83,0,15,0
50,31,52,65,43,13,12,0
85,10,79,96,27,17,7,1
94,12,33,46,95,17,15,0
55,28,96,46,49,5,1,0
40,6,82,97,39,0,7,0
84,20,31,50,84,26,2,0
94,5,97,59,47,16,8,0
92,23,94,56,35,17,10,0
60,9,86,52,83,14,19,0
69,29,99,79,58,11,0,0
52,16,36,46,31,12,0,0
73,22,48,83,68,19,7,0
43,8,73,67,88,1,15,0
67,20,92,97,47,3,9,1
77,14,94,52,82,2,1,1
97,34,68,88,44,18,15,0
70,11,55,61,51,24,3,0
98,33,73,59,84,7,18,0
94,31,41,68,32,11,8,0
66,34,51,94,91,11,2,0
44,7,43,88,26,9,10,0
64,23,59,39,46,24,7,0
42,7,73,70,94,0,6,0
72,25,67,88,60,27,0,0
43,3,88,70,48,4,7,0
64,20,71,73,36,27,16,0
59,34,81,38,46,27,10,0
73,30,92,99,97,19,6,1
65,17,90,74,47,10,8,0
44,10,63,71,98,29,13,0
74,20,68,65,87,8,4,1
67,18,70,81,54,13,17,0
68,27,66,61,43,2,12,1
48,23,94,85,50,4,4,0
91,32,61,54,35,23,7,0
77,10,37,47,44,25,14,0
89,11,47,97,80,20,3,0
45,6,74,78,69,8,0,1
58,34,62,58,92,17,5,0
99,17,34,37,71,5,18,0
83,12,65,44,82,20,11,0
96,21,52,99,34,24,6,1
50,19,69,83,46,6,12,0
41,3,34,92,95,15,6,1
86,18,63,36,48,7,8,0
83,19,53,65,90,22,0,0
83,6,46,71,85,28,12,1
48,16,51,58,31,9,18,0
60,8,44,78,96,25,0,0
63,18,44,75,62,4,19,0
73,12,54,85,45,10,18,0
61,10,82,76,32,28,17,0
42,7,50,74,52,29,4,0
51,1,95,82,78,20,2,0
67,21,61,38,55,12,1,0
69,24,50,94,65,26,9,1
65,25,97,73,61,19,5,0
87,7,73,39,62,1,18,0
60,17,95,40,75,13,16,1
67,29,43,48,61,8,18,0
95,30,44,46,55,9,12,1
65,7,49,96,86,9,16,1
72,33,63,61,42,27,17,0
60,7,65,88,30,9,10,0
74,24,38,46,33,25,19,0
91,11,59,42,35,18,19,0
73,9,92,50,26,10,12,0
80,12,64,86,53,10,10,0
90,4,42,60,75,2,19,0
86,28,75,42,93,18,18,0
57,13,85,79,47,23,9,0
97,23,38,53,31,21,2,0
50,19,65,51,80,0,5,0
96,24,32,99,86,11,6,1
62,16,48,63,98,28,19,1
87,33,57,48,39,14,4,0
61,12,52,51,77,13,8,0
56,34,36,47,67,2,9,0
44,7,43,97,59,19,13,0
83,11,75,67,38,12,10,0
50,31,44,63,93,17,16,0
69,29,96,71,73,15,10,1
54,13,44,80,42,5,6,0
66,31,80,58,75,9,10,1
74,2,37,48,25,27,12,0
72,15,98,39,51,16,18,0
59,11,91,87,88,16,5,1
55,34,80,64,84,7,1,0
73,4,92,94,65,3,13,0
41,11,97,62,45,14,15,0
74,29,45,60,38,0,6,0
79,2,53,52,44,6,0,0
95,16,35,70,35,24,1,0
67,13,86,42,90,9,8,1
86,17,60,52,48,6,17,0
78,21,35,92,61,0,19,0
45,19,58,66,48,16,17,0
48,7,96,83,39,11,17,1
59,8,32,82,36,16,9,0
99,13,57,99,88,14,7,1
40,2,77,67,55,23,7,0
47,11,39,84,77,15,1,0
94,24,62,38,96,22,17,0
62,6,96,70,68,13,10,1
42,26,98,62,54,2,10,0
43,7,41,37,59,18,18,0
97,19,86,40,45,11,10,0
64,6,73,79,87,18,9,0
86,29,42,57,41,17,7,0
77,2,53,41,36,29,14,0
54,19,73,95,42,13,7,0
60,4,86,99,84,19,18,1
74,6,45,40,91,22,0,0
96,28,50,58,39,8,19,0
92,30,80,71,40,2,2,0
92,7,50,79,46,25,11,0
85,9,89,85,87,22,15,0
91,25,80,79,55,11,15,1
53,33,50,97,25,19,16,0
75,1,35,63,99,16,15,0
51,6,94,59,30,4,8,0
56,18,87,44,33,7,18,0
78,10,35,69,76,18,0,1
48,28,94,89,86,25,17,1
74,11,63,59,82,3,5,1
99,33,85,79,43,14,5,0
52,1,32,46,37,18,11,0
54,13,71,38,56,14,2,0
57,20,91,51,33,25,10,0
90,1,35,99,73,13,5,0
72,3,35,87,61,29,13,1
45,18,92,91,55,15,17,0
98,14,49,62,55,23,15,0
66,31,50,50,83,9,12,0
62,27,31,55,79,23,0,0
98,17,85,76,43,13,5,1
66,29,39,88,87,19,13,0
73,26,99,66,26,10,16,0
95,17,52,72,69,1,12,1
85,22,59,72,67,27,12,1
77,25,66,88,25,18,8,0
53,2,84,94,85,2,5,1
75,22,78,81,27,3,5,0
92,5,63,46,68,10,4,1
47,4,73,87,31,12,13,0
74,6,51,67,57,17,13,0
58,21,60,62,33,17,3,0
69,13,36,37,54,18,1,0
53,25,50,60,42,11,1,0
98,26,45,88,80,0,16,1
59,20,49,74,55,23,9,1
88,33,72,81,96,5,13,1
64,14,73,36,87,2,18,1
79,17,76,76,74,16,16,0
63,21,48,68,25,2,10,0
53,16,77,55,43,0,6,0
65,16,98,78,88,2,8,0
77,20,40,36,77,3,13,0
62,29,58,93,30,5,3,1
61,28,74,50,41,6,13,0
87,8,97,54,70,22,19,0
96,24,65,60,96,24,19,1
58,3,77,50,97,7,16,0
85,25,44,57,79,12,18,0
90,19,73,76,30,3,16,1
42,33,96,71,94,5,13,0
81,2,69,40,92,10,12,1
58,15,43,71,64,0,13,0
48,22,92,56,90,7,15,1
67,10,80,40,33,21,14,0
59,18,87,66,35,1,18,0
84,22,44,51,44,7,10,0
46,27,94,72,67,19,11,0
53,13,84,51,82,8,10,0
48,33,39,71,50,3,4,0
98,5,71,57,62,16,7,0
99,26,40,83,60,6,5,0
94,13,45,95,79,9,15,0
96,27,48,83,30,4,11,0
99,14,60,95,27,9,5,0
58,24,82,66,89,26,12,0
86,3,37,97,88,11,6,0
91,30,53,41,82,20,7,1
53,14,37,56,82,19,11,0
95,12,77,40,42,5,1,1
77,28,59,95,47,0,8,1
92,29,87,48,53,2,12,1
75,17,84,50,47,26,16,0
79,21,91,37,60,27,12,0
56,23,77,43,94,6,15,0
69,20,33,81,30,10,0,0
48,11,66,76,58,23,6,0
72,34,37,76,68,11,12,0
95,10,30,57,68,8,13,0
91,10,99,37,51,0,16,1
64,6,76,35,76,3,15,0
53,24,34,37,66,1,14,0
50,12,79,83,49,1,16,0
92,23,53,89,98,16,1,1
74,27,76,38,63,20,11,0
80,6,47,65,63,1,2,0
98,1,57,98,36,3,8,1
53,6,34,65,35,24,5,0
69,22,59,97,27,10,5,0
80,24,30,65,46,18,6,0
43,25,75,81,28,23,7,0
98,15,98,56,32,25,2,0
43,26,60,80,38,12,14,0
67,8,99,92,38,21,5,0
47,24,85,95,40,25,10,0
41,6,57,80,56,20,2,0
80,1,45,35,88,17,15,0
85,12,83,59,40,26,5,1
61,11,82,95,76,28,10,1
80,12,41,48,43,18,7,0
95,7,49,79,93,23,9,1
94,11,63,73,36,14,9,0
55,31,82,66,29,27,2,0
68,33,93,92,66,11,13,0
88,13,52,90,41,24,18,0
87,18,56,40,96,10,8,0
69,24,46,84,34,26,12,0
51,9,77,72,40,22,8,0
74,31,50,37,40,0,11,0
50,10,79,39,66,15,13,0
85,2,69,58,27,27,4,0
89,15,32,88,47,27,5,0
60,3,46,68,52,12,12,0
60,31,90,73,69,28,12,1
44,6,79,82,92,5,5,1
87,3,35,83,48,22,13,0
59,11,57,68,43,27,10,0
76,15,84,41,99,5,12,0
42,28,87,52,64,9,11,0
83,10,74,68,70,26,15,0
72,7,48,85,64,28,5,0
92,15,58,48,86,1,8,1
48,18,52,42,42,28,16,0
48,18,61,49,36,24,19,0
43,24,39,93,38,2,15,0
74,2,78,45,85,5,11,0
56,20,94,54,36,15,17,0
73,34,58,89,51,5,8,0
63,26,88,70,30,23,2,0
71,7,74,48,57,12,9,1
40,30,96,92,74,3,10,0
47,5,80,72,36,14,1,0
84,11,40,35,81,5,7,0
62,1,35,99,77,0,19,0
86,34,96,35,37,8,10,0
79,1,91,94,96,11,17,1
51,19,34,59,27,24,19,0
93,2,38,44,88,22,6,0
51,21,57,84,82,10,13,0
85,20,67,46,28,12,6,0
86,23,72,66,69,0,0,0
54,21,50,67,90,18,11,0
80,24,91,60,60,27,0,0
58,4,75,76,47,20,2,0
65,12,99,84,43,3,1,0
91,22,67,95,64,4,2,0
68,20,78,75,96,22,3,1
61,18,68,91,40,24,13,0
79,1,59,36,82,16,17,0
60,30,50,65,42,4,4,0
90,33,30,57,60,18,14,1
77,24,61,88,48,2,15,0
59,14,37,62,25,10,7,0
96,5,98,53,25,1,7,0
68,11,59,82,88,21,6,1
90,24,37,36,86,13,5,0
43,31,48,45,60,5,6,0
94,13,88,78,99,18,18,1
46,16,84,93,42,0,0,0
67,24,59,93,40,6,12,0
67,13,65,72,41,1,6,0
43,24,84,59,48,23,0,1
61,26,73,55,92,18,9,1
51,2,56,76,26,0,12,0
84,16,83,70,97,25,3,1
42,1,77,43,34,8,6,0
61,11,59,46,77,20,5,0
83,29,68,44,75,16,5,0
41,17,42,93,93,9,10,0
63,28,45,39,38,26,8,0
73,29,73,67,90,5,6,1
66,3,56,97,77,25,8,0
94,10,74,63,88,2,5,1
80,14,64,52,96,26,18,0
40,12,57,40,73,19,13,0
47,30,36,87,86,23,0,0
62,32,91,66,61,14,15,1
77,32,80,76,73,20,8,0
45,32,75,81,92,27,14,1
61,26,49,65,57,21,18,0
64,1,67,96,46,25,9,1
57,2,90,90,94,19,15,1
56,17,61,45,57,5,2,0
51,30,55,60,52,2,18,0
45,7,87,61,28,9,12,0
65,27,68,91,90,11,13,1
66,9,49,61,73,0,6,0
47,22,79,93,35,21,1,1
58,34,81,96,59,29,13,1
99,1,51,54,63,28,16,0
81,9,82,37,34,15,12,0
40,20,95,50,98,16,1,0
96,19,72,78,96,9,4,1
68,4,52,64,93,11,3,0
84,9,93,74,47,18,2,0
88,22,38,99,58,27,13,1
74,18,36,63,56,7,10,0
79,12,70,64,40,22,7,0
53,9,83,66,92,7,8,0
74,6,94,44,78,9,15,0
87,19,31,85,52,9,2,0
84,7,33,42,84,17,9,0
59,16,61,85,84,9,0,1
95,5,31,70,68,6,8,1
88,16,93,89,26,29,15,0
52,1,43,69,47,3,8,0
77,19,49,70,70,0,11,0
88,17,78,90,97,10,0,1
85,26,37,70,78,18,15,1
88,22,92,95,95,4,7,1
47,8,75,96,33,29,13,0
82,33,50,59,94,25,13,0
59,2,61,98,68,7,9,0
99,30,37,94,98,1,0,1
72,20,45,91,97,1,5,0
65,18,69,86,36,23,8,0
78,10,56,90,56,13,18,0
60,24,47,97,58,8,15,0
92,4,64,54,57,9,18,0
88,4,81,88,88,12,10,1
81,13,44,35,72,28,10,0
82,25,92,44,40,0,13,0
93,13,82,57,74,13,6,1
80,18,95,85,47,1,11,1
48,24,60,58,50,3,19,0
63,2,90,47,78,27,19,0
76,33,93,63,68,18,4,1
88,19,63,92,61,0,0,1
80,9,84,77,33,3,10,0
56,28,88,44,37,10,14,0
63,10,32,65,84,12,9,0
60,1,46,48,26,26,14,0
90,21,75,68,84,17,12,0
98,9,67,51,81,9,14,0
78,15,64,55,67,4,1,1
94,5,30,92,43,0,12,0
80,22,58,42,35,13,11,0
78,23,33,72,71,15,3,1
52,7,90,60,87,23,11,0
50,23,46,98,31,25,14,0
85,25,57,64,55,17,12,0
58,27,79,43,79,26,1,0
50,6,37,66,49,2,19,0
52,34,63,45,96,2,15,0
85,9,88,68,54,3,13,0
84,33,47,52,60,6,1,0
40,6,88,53,74,12,16,0
79,31,56,88,38,8,15,0
83,34,45,71,53,2,3,0
58,29,39,46,51,16,10,0
51,14,51,38,74,14,12,0
47,15,45,77,60,26,5,0
47,8,41,61,58,9,16,0
92,26,80,85,45,14,0,1
84,21,30,39,62,0,8,0
51,28,56,40,99,27,17,1
87,4,96,90,74,26,10,1
72,16,41,78,61,21,13,0
84,22,59,49,99,20,1,1
65,12,38,76,43,9,19,0
78,16,82,45,25,6,10,0
67,29,90,45,64,6,1,0
97,18,83,61,79,2,3,1
44,10,66,92,50,6,12,0
47,18,94,55,67,8,5,0
